Date/Time       	Load	VER	Hydro	Fossil/Biomass	Nuclear
09/15/2022 00:00	4974	1126	4160	1131	1140
09/15/2022 00:05	4977	1119	4334	1127	1135
09/15/2022 00:10	4929	1110	4282	1123	1133
09/15/2022 00:15	4873	1096	4267	1122	1139
09/15/2022 00:20	4889	1092	4273	1122	1140
09/15/2022 00:25	4870	1102	4258	1119	1133
09/15/2022 00:30	4895	1101	4268	1124	1134
09/15/2022 00:35	4870	1111	4264	1119	1139
09/15/2022 00:40	4838	1128	4252	1120	1139
09/15/2022 00:45	4748	1123	4177	1117	1133
09/15/2022 00:50	4824	1105	4189	1120	1139
09/15/2022 00:55	4832	1088	4276	1122	1139
09/15/2022 01:00	4800	1091	4262	1122	1139
09/15/2022 01:05	4735	1088	4109	1121	1139
09/15/2022 01:10	4717	1082	4101	1122	1140
09/15/2022 01:15	4773	1075	4077	1121	1140
09/15/2022 01:20	4755	1070	4079	1120	1140
09/15/2022 01:25	4777	1059	4064	1118	1134
09/15/2022 01:30	4788	1067	4059	1122	1141
09/15/2022 01:35	4685	1033	4048	1120	1141
09/15/2022 01:40	4651	1007	4034	1120	1135
09/15/2022 01:45	4708	998	4045	1122	1140
09/15/2022 01:50	4716	990	4044	1119	1139
09/15/2022 01:55	4715	983	4084	1119	1141
09/15/2022 02:00	4710	949	4024	1122	1142
09/15/2022 02:05	4700	940	4052	1124	1143
09/15/2022 02:10	4725	903	4036	1123	1142
09/15/2022 02:15	4679	866	4043	1125	1140
09/15/2022 02:20	4607	846	4003	1121	1140
09/15/2022 02:25	4607	844	4002	1121	1140
09/15/2022 02:30	4629	826	3976	1123	1142
09/15/2022 02:35	4651	810	4031	1126	1140
09/15/2022 02:40	4656	822	4006	1125	1140
09/15/2022 02:45	4662	836	4012	1126	1138
09/15/2022 02:50	4664	853	4015	1122	1140
09/15/2022 02:55	4601	845	4011	1122	1140
09/15/2022 03:00	4631	840	4043	1126	1142
09/15/2022 03:05	4679	834	4051	1127	1140
09/15/2022 03:10	4555	845	3990	1123	1142
09/15/2022 03:15	4650	862	3978	1126	1141
09/15/2022 03:20	4625	867	4006	1124	1140
09/15/2022 03:25	4589	875	4009	1125	1143
09/15/2022 03:30	4652	862	4004	1126	1142
09/15/2022 03:35	4585	865	3977	1126	1143
09/15/2022 03:40	4613	840	3998	1126	1141
09/15/2022 03:45	4659	815	4007	1124	1141
09/15/2022 03:50	4646	795	4017	1126	1143
09/15/2022 03:55	4650	790	4028	1122	1143
09/15/2022 04:00	4585	800	4085	1124	1137
09/15/2022 04:05	4636	799	4114	1127	1143
09/15/2022 04:10	4608	794	4167	1126	1140
09/15/2022 04:15	4638	810	4167	1123	1143
09/15/2022 04:20	4624	807	4170	1124	1140
09/15/2022 04:25	4659	819	4153	1125	1142
09/15/2022 04:30	4677	814	4134	1123	1143
09/15/2022 04:35	4687	819	4135	1123	1142
09/15/2022 04:40	4688	811	4163	1126	1142
09/15/2022 04:45	4749	793	4163	1124	1143
09/15/2022 04:50	4788	790	4212	1123	1143
09/15/2022 04:55	4823	795	4228	1132	1143
09/15/2022 05:00	4836	790	4352	1150	1142
09/15/2022 05:05	4916	783	4513	1157	1142
09/15/2022 05:10	4969	789	4636	1169	1144
09/15/2022 05:15	5004	794	4709	1176	1145
09/15/2022 05:20	5008	815	4666	1185	1143
09/15/2022 05:25	4978	821	4705	1182	1139
09/15/2022 05:30	5079	826	4709	1179	1144
09/15/2022 05:35	5069	830	4733	1176	1144
09/15/2022 05:40	5123	806	4689	1172	1142
09/15/2022 05:45	5128	805	4762	1175	1143
09/15/2022 05:50	5166	802	4736	1175	1143
09/15/2022 05:55	5216	797	4728	1186	1143
09/15/2022 06:00	5233	794	4787	1205	1139
09/15/2022 06:05	5303	784	4976	1214	1143
09/15/2022 06:10	5303	773	5084	1216	1143
09/15/2022 06:15	5316	750	5023	1217	1143
09/15/2022 06:20	5434	732	4984	1215	1146
09/15/2022 06:25	5425	719	5045	1217	1144
09/15/2022 06:30	5424	718	4999	1220	1138
09/15/2022 06:35	5534	701	5026	1221	1142
09/15/2022 06:40	5496	698	5002	1218	1143
09/15/2022 06:45	5544	685	5022	1217	1143
09/15/2022 06:50	5568	674	5063	1216	1143
09/15/2022 06:55	5585	665	5125	1213	1143
09/15/2022 07:00	5632	655	5173	1214	1142
09/15/2022 07:05	5603	639	5283	1211	1144
09/15/2022 07:10	5597	630	5320	1211	1144
09/15/2022 07:15	5675	625	5316	1213	1139
09/15/2022 07:20	5712	614	5333	1215	1144
09/15/2022 07:25	5646	604	5342	1211	1143
09/15/2022 07:30	5715	606	5338	1216	1136
09/15/2022 07:35	5703	592	5271	1212	1143
09/15/2022 07:40	5725	572	5305	1211	1143
09/15/2022 07:45	5741	573	5326	1210	1142
09/15/2022 07:50	5633	563	5259	1212	1143
09/15/2022 07:55	5653	547	5280	1212	1142
09/15/2022 08:00	5657	523	5344	1207	1140
09/15/2022 08:05	5743	524	5435	1216	1141
09/15/2022 08:10	5672	512	5442	1214	1140
09/15/2022 08:15	5753	512	5453	1212	1140
09/15/2022 08:20	5678	507	5436	1215	1142
09/15/2022 08:25	5766	500	5439	1213	1137
09/15/2022 08:30	5766	497	5439	1213	1142
09/15/2022 08:35	5797	505	5381	1213	1139
09/15/2022 08:40	5793	507	5408	1209	1142
09/15/2022 08:45	5738	534	5364	1213	1140
09/15/2022 08:50	5714	546	5336	1208	1140
09/15/2022 08:55	5766	584	5256	1212	1141
09/15/2022 09:00	5748	611	5088	1213	1140
09/15/2022 09:05	5749	634	5036	1208	1141
09/15/2022 09:10	5769	662	5035	1209	1141
09/15/2022 09:15	5807	677	5011	1210	1139
09/15/2022 09:20	5798	708	4939	1207	1140
09/15/2022 09:25	5781	747	4930	1201	1140
09/15/2022 09:30	5798	785	4971	1205	1134
09/15/2022 09:35	5760	795	5004	1203	1137
09/15/2022 09:40	5787	808	5005	1206	1138
09/15/2022 09:45	5791	810	5011	1207	1138
09/15/2022 09:50	5812	825	5087	1206	1138
09/15/2022 09:55	5895	820	5188	1205	1137
09/15/2022 10:00	5895	829	5298	1205	1137
09/15/2022 10:05	5799	834	5273	1202	1137
09/15/2022 10:10	5894	831	5317	1205	1138
09/15/2022 10:15	5924	813	5326	1211	1137
09/15/2022 10:20	5919	788	5354	1210	1138
09/15/2022 10:25	5870	757	5361	1211	1136
09/15/2022 10:30	5923	714	5365	1213	1134
09/15/2022 10:35	5867	719	5268	1212	1137
09/15/2022 10:40	5939	706	5303	1211	1136
09/15/2022 10:45	5955	703	5334	1213	1135
09/15/2022 10:50	5928	681	5354	1214	1135
09/15/2022 10:55	5903	667	5323	1208	1136
09/15/2022 11:00	5918	669	5303	1210	1134
09/15/2022 11:05	5931	650	5351	1211	1137
09/15/2022 11:10	5959	643	5395	1211	1136
09/15/2022 11:15	5945	661	5400	1212	1130
09/15/2022 11:20	5858	667	5343	1215	1137
09/15/2022 11:25	5955	643	5422	1210	1134
09/15/2022 11:30	5894	632	5521	1213	1133
09/15/2022 11:35	5963	607	5474	1212	1134
09/15/2022 11:40	5907	616	5428	1210	1135
09/15/2022 11:45	5961	614	5406	1207	1131
09/15/2022 11:50	5963	627	5435	1211	1132
09/15/2022 11:55	5990	653	5366	1213	1134
09/15/2022 12:00	5998	629	5347	1217	1135
09/15/2022 12:05	5936	643	5431	1217	1134
09/15/2022 12:10	5904	642	5454	1216	1132
09/15/2022 12:15	6026	625	5491	1214	1134
09/15/2022 12:20	6015	638	5490	1219	1133
09/15/2022 12:25	5934	619	5566	1215	1134
09/15/2022 12:30	5993	606	5530	1214	1132
09/15/2022 12:35	6010	586	5573	1216	1131
09/15/2022 12:40	6015	613	5617	1213	1131
09/15/2022 12:45	6039	611	5614	1209	1134
09/15/2022 12:50	6050	613	5603	1210	1132
09/15/2022 12:55	5958	592	5526	1215	1131
09/15/2022 13:00	6013	590	5509	1213	1131
09/15/2022 13:05	6019	595	5531	1211	1131
09/15/2022 13:10	6056	582	5546	1211	1132
09/15/2022 13:15	5977	618	5535	1210	1134
09/15/2022 13:20	6048	611	5551	1208	1130
09/15/2022 13:25	6069	645	5537	1208	1132
09/15/2022 13:30	6078	635	5584	1213	1131
09/15/2022 13:35	6068	616	5533	1214	1133
09/15/2022 13:40	6001	651	5523	1216	1132
09/15/2022 13:45	5976	620	5541	1217	1132
09/15/2022 13:50	6050	618	5566	1213	1132
09/15/2022 13:55	6087	655	5541	1210	1131
09/15/2022 14:00	6076	677	5571	1212	1132
09/15/2022 14:05	6082	657	5614	1206	1131
09/15/2022 14:10	6073	646	5606	1206	1131
09/15/2022 14:15	6080	651	5644	1212	1127
09/15/2022 14:20	6114	661	5625	1210	1132
09/15/2022 14:25	6082	612	5612	1212	1130
09/15/2022 14:30	6000	630	5622	1209	1129
09/15/2022 14:35	6065	627	5611	1212	1132
09/15/2022 14:40	6073	609	5628	1207	1131
09/15/2022 14:45	6084	589	5645	1205	1132
09/15/2022 14:50	5988	593	5656	1207	1131
09/15/2022 14:55	6046	583	5656	1203	1132
09/15/2022 15:00	6102	594	5674	1208	1130
09/15/2022 15:05	6091	602	5698	1202	1130
09/15/2022 15:10	6121	618	5726	1204	1132
09/15/2022 15:15	6049	594	5776	1205	1132
09/15/2022 15:20	6038	614	5765	1203	1132
09/15/2022 15:25	6106	626	5757	1203	1131
09/15/2022 15:30	6095	659	5717	1200	1131
09/15/2022 15:35	6074	641	5658	1203	1131
09/15/2022 15:40	6026	670	5647	1205	1126
09/15/2022 15:45	6120	678	5651	1201	1133
09/15/2022 15:50	6104	684	5665	1201	1131
09/15/2022 15:55	6165	694	5766	1197	1130
09/15/2022 16:00	6150	714	5970	1201	1131
09/15/2022 16:05	6072	719	6099	1204	1132
09/15/2022 16:10	6101	753	6160	1202	1131
09/15/2022 16:15	6175	773	6194	1206	1131
09/15/2022 16:20	6123	751	6228	1207	1131
09/15/2022 16:25	6212	785	6317	1206	1129
09/15/2022 16:30	6190	792	6341	1203	1131
09/15/2022 16:35	6207	794	6323	1206	1128
09/15/2022 16:40	6204	848	6342	1208	1132
09/15/2022 16:45	6260	881	6299	1204	1131
09/15/2022 16:50	6307	886	6319	1207	1132
09/15/2022 16:55	6183	942	6342	1205	1132
09/15/2022 17:00	6184	936	6493	1204	1128
09/15/2022 17:05	6203	1002	6333	1203	1127
09/15/2022 17:10	6274	990	6404	1199	1131
09/15/2022 17:15	6304	1012	6423	1204	1131
09/15/2022 17:20	6290	1039	6540	1206	1130
09/15/2022 17:25	6233	1074	6580	1202	1132
09/15/2022 17:30	6291	1114	6578	1205	1131
09/15/2022 17:35	6306	1138	6588	1202	1130
09/15/2022 17:40	6293	1170	6588	1201	1132
09/15/2022 17:45	6340	1199	6553	1203	1132
09/15/2022 17:50	6240	1202	6523	1203	1131
09/15/2022 17:55	6258	1214	6459	1203	1126
09/15/2022 18:00	6332	1248	6402	1201	1134
09/15/2022 18:05	6232	1264	6387	1203	1132
09/15/2022 18:10	6274	1292	6402	1200	1131
09/15/2022 18:15	6214	1310	6403	1204	1130
09/15/2022 18:20	6249	1328	6460	1202	1132
09/15/2022 18:25	6244	1337	6487	1204	1133
09/15/2022 18:30	6249	1329	6462	1204	1133
09/15/2022 18:35	6234	1335	6411	1209	1131
09/15/2022 18:40	6161	1330	6427	1203	1129
09/15/2022 18:45	6151	1324	6412	1202	1132
09/15/2022 18:50	6221	1340	6418	1204	1134
09/15/2022 18:55	6227	1385	6434	1210	1133
09/15/2022 19:00	6165	1405	6391	1211	1128
09/15/2022 19:05	6217	1425	6397	1207	1132
09/15/2022 19:10	6223	1452	6479	1207	1133
09/15/2022 19:15	6238	1495	6495	1206	1135
09/15/2022 19:20	6229	1488	6470	1210	1128
09/15/2022 19:25	6184	1513	6382	1208	1134
09/15/2022 19:30	6199	1524	6379	1208	1135
09/15/2022 19:35	6265	1545	6408	1208	1135
09/15/2022 19:40	6269	1547	6406	1207	1135
09/15/2022 19:45	6259	1573	6441	1209	1134
09/15/2022 19:50	6186	1587	6411	1205	1134
09/15/2022 19:55	6267	1586	6316	1204	1135
09/15/2022 20:00	6278	1570	6217	1204	1134
09/15/2022 20:05	6247	1571	6233	1206	1129
09/15/2022 20:10	6212	1552	6136	1208	1134
09/15/2022 20:15	6115	1562	6052	1204	1134
09/15/2022 20:20	6114	1562	6020	1204	1136
09/15/2022 20:25	6070	1552	6007	1207	1135
09/15/2022 20:30	6084	1544	5947	1207	1134
09/15/2022 20:35	6116	1545	5938	1206	1134
09/15/2022 20:40	6038	1559	5948	1203	1135
09/15/2022 20:45	6081	1541	5980	1210	1136
09/15/2022 20:50	6085	1544	5977	1213	1136
09/15/2022 20:55	6034	1542	5921	1209	1136
09/15/2022 21:00	5992	1532	5748	1209	1136
09/15/2022 21:05	5995	1531	5731	1209	1137
09/15/2022 21:10	5956	1528	5744	1205	1131
09/15/2022 21:15	5849	1530	5583	1214	1131
09/15/2022 21:20	5829	1536	5557	1209	1137
09/15/2022 21:25	5856	1549	5536	1205	1139
09/15/2022 21:30	5846	1536	5546	1206	1135
09/15/2022 21:35	5798	1554	5528	1206	1137
09/15/2022 21:40	5797	1555	5561	1207	1137
09/15/2022 21:45	5768	1561	5581	1202	1137
09/15/2022 21:50	5728	1600	5535	1204	1137
09/15/2022 21:55	5669	1604	5409	1181	1137
09/15/2022 22:00	5560	1634	5266	1162	1135
09/15/2022 22:05	5544	1641	5208	1139	1137
09/15/2022 22:10	5595	1653	5158	1116	1137
09/15/2022 22:15	5542	1659	5148	1116	1137
09/15/2022 22:20	5542	1663	5191	1115	1136
09/15/2022 22:25	5443	1668	5180	1113	1137
09/15/2022 22:30	5503	1664	5154	1118	1136
09/15/2022 22:35	5478	1655	5143	1120	1137
09/15/2022 22:40	5414	1634	5106	1119	1133
09/15/2022 22:45	5418	1637	5101	1117	1136
09/15/2022 22:50	5295	1605	5055	1117	1137
09/15/2022 22:55	5254	1606	4909	1119	1133
09/15/2022 23:00	5227	1584	4752	1116	1130
09/15/2022 23:05	5209	1561	4523	1117	1135
09/15/2022 23:10	5185	1535	4415	1116	1136
09/15/2022 23:15	5209	1516	4354	1117	1135
09/15/2022 23:20	5195	1489	4320	1118	1134
09/15/2022 23:25	5161	1480	4328	1114	1137
09/15/2022 23:30	5149	1482	4315	1116	1137
09/15/2022 23:35	5107	1449	4202	1118	1136
09/15/2022 23:40	5078	1433	4196	1118	1131
09/15/2022 23:45	5076	1407	4180	1119	1134
09/15/2022 23:50	5026	1382	4183	1119	1134
09/15/2022 23:55	4952	1357	4162	1115	1135
09/16/2022 00:00	4928	1335	4202	1113	1137
09/16/2022 00:05	4978	1329	4286	1110	1135
09/16/2022 00:10	4956	1348	4302	1113	1136
09/16/2022 00:15	4904	1356	4313	1109	1138
09/16/2022 00:20	4863	1393	4292	1112	1137
09/16/2022 00:25	4916	1408	4258	1114	1137
09/16/2022 00:30	4900	1431	4272	1116	1138
09/16/2022 00:35	4874	1434	4220	1111	1138
09/16/2022 00:40	4864	1450	4216	1113	1138
09/16/2022 00:45	4770	1472	4207	1112	1135
09/16/2022 00:50	4757	1499	4163	1113	1137
09/16/2022 00:55	4762	1507	4046	1116	1137
09/16/2022 01:00	4831	1566	4042	1117	1137
09/16/2022 01:05	4731	1575	3987	1116	1140
09/16/2022 01:10	4819	1597	4035	1115	1138
09/16/2022 01:15	4703	1598	4065	1116	1133
09/16/2022 01:20	4779	1591	4075	1119	1140
09/16/2022 01:25	4772	1579	4024	1115	1140
09/16/2022 01:30	4735	1554	4032	1115	1141
09/16/2022 01:35	4768	1549	4023	1119	1140
09/16/2022 01:40	4661	1530	4004	1118	1140
09/16/2022 01:45	4673	1522	4014	1120	1141
09/16/2022 01:50	4734	1520	4012	1116	1139
09/16/2022 01:55	4727	1527	4055	1119	1140
09/16/2022 02:00	4738	1547	4080	1117	1136
09/16/2022 02:05	4660	1543	4055	1118	1140
09/16/2022 02:10	4691	1550	4029	1120	1140
09/16/2022 02:15	4730	1557	4024	1117	1140
09/16/2022 02:20	4693	1529	4040	1118	1140
09/16/2022 02:25	4694	1499	4021	1115	1140
09/16/2022 02:30	4623	1484	4001	1113	1141
09/16/2022 02:35	4611	1475	4010	1112	1140
09/16/2022 02:40	4708	1479	4021	1090	1136
09/16/2022 02:45	4668	1502	4026	1091	1140
09/16/2022 02:50	4605	1498	4012	1089	1140
09/16/2022 02:55	4666	1503	4008	1088	1140
09/16/2022 03:00	4671	1527	4038	1090	1140
09/16/2022 03:05	4675	1533	4052	1087	1141
09/16/2022 03:10	4681	1514	4066	1087	1141
09/16/2022 03:15	4615	1503	4050	1085	1137
09/16/2022 03:20	4603	1522	4052	1082	1137
09/16/2022 03:25	4663	1543	4034	1085	1140
09/16/2022 03:30	4660	1575	4015	1089	1141
09/16/2022 03:35	4684	1589	4017	1091	1140
09/16/2022 03:40	4673	1604	3996	1089	1139
09/16/2022 03:45	4669	1590	4012	1090	1134
09/16/2022 03:50	4675	1579	4000	1090	1139
09/16/2022 03:55	4701	1568	4055	1088	1134
09/16/2022 04:00	4691	1554	4063	1090	1139
09/16/2022 04:05	4643	1549	4123	1088	1140
09/16/2022 04:10	4683	1531	4146	1091	1137
09/16/2022 04:15	4666	1533	4146	1096	1139
09/16/2022 04:20	4671	1510	4141	1096	1140
09/16/2022 04:25	4753	1496	4138	1096	1134
09/16/2022 04:30	4760	1480	4134	1101	1140
09/16/2022 04:35	4729	1470	4111	1102	1140
09/16/2022 04:40	4764	1455	4146	1106	1142
09/16/2022 04:45	4792	1424	4170	1112	1139
09/16/2022 04:50	4810	1420	4175	1110	1142
09/16/2022 04:55	4733	1410	4192	1118	1140
09/16/2022 05:00	4825	1386	4256	1120	1141
09/16/2022 05:05	4816	1395	4396	1121	1140
09/16/2022 05:10	4942	1372	4491	1123	1139
09/16/2022 05:15	4885	1349	4612	1121	1140
09/16/2022 05:20	4972	1354	4553	1125	1137
09/16/2022 05:25	4992	1358	4556	1132	1140
09/16/2022 05:30	5015	1378	4559	1123	1136
09/16/2022 05:35	5050	1403	4569	1126	1140
09/16/2022 05:40	5005	1406	4583	1127	1140
09/16/2022 05:45	5031	1417	4579	1123	1141
09/16/2022 05:50	5133	1432	4542	1126	1139
09/16/2022 05:55	5193	1445	4612	1124	1139
09/16/2022 06:00	5246	1459	4837	1122	1137
09/16/2022 06:05	5320	1496	4937	1114	1140
09/16/2022 06:10	5401	1506	5083	1108	1140
09/16/2022 06:15	5406	1512	5143	1108	1140
09/16/2022 06:20	5377	1544	5177	1109	1140
09/16/2022 06:25	5404	1553	5092	1106	1140
09/16/2022 06:30	5423	1554	5193	1111	1141
09/16/2022 06:35	5457	1548	5157	1109	1140
09/16/2022 06:40	5559	1539	5163	1110	1140
09/16/2022 06:45	5578	1541	5182	1115	1140
09/16/2022 06:50	5506	1556	5150	1109	1140
09/16/2022 06:55	5534	1549	5152	1111	1140
09/16/2022 07:00	5572	1542	5246	1110	1141
09/16/2022 07:05	5671	1545	5405	1084	1140
09/16/2022 07:10	5708	1555	5545	1081	1140
09/16/2022 07:15	5679	1560	5587	1079	1140
09/16/2022 07:20	5788	1570	5564	1078	1140
09/16/2022 07:25	5785	1586	5582	1081	1140
09/16/2022 07:30	5788	1628	5485	1076	1141
09/16/2022 07:35	5786	1665	5432	1078	1143
09/16/2022 07:40	5737	1698	5307	1079	1140
09/16/2022 07:45	5736	1728	5312	1081	1140
09/16/2022 07:50	5781	1723	5339	1081	1140
09/16/2022 07:55	5806	1726	5407	1082	1140
09/16/2022 08:00	5750	1709	5515	1079	1140
09/16/2022 08:05	5822	1747	5673	1079	1135
09/16/2022 08:10	5864	1754	5620	1076	1140
09/16/2022 08:15	5843	1792	5594	1080	1140
09/16/2022 08:20	5866	1821	5603	1079	1140
09/16/2022 08:25	5776	1855	5491	1080	1140
09/16/2022 08:30	5827	1862	5495	1078	1135
09/16/2022 08:35	5843	1864	5545	1078	1140
09/16/2022 08:40	5857	1888	5547	1078	1135
09/16/2022 08:45	5803	1902	5526	1075	1140
09/16/2022 08:50	5860	1914	5557	1078	1140
09/16/2022 08:55	5894	1921	5580	1078	1139
09/16/2022 09:00	5899	1935	5561	1076	1138
09/16/2022 09:05	5906	1960	5604	1079	1140
09/16/2022 09:10	5798	1986	5451	1078	1136
09/16/2022 09:15	5925	2001	5448	1081	1134
09/16/2022 09:20	5903	2029	5413	1079	1134
09/16/2022 09:25	5940	2034	5440	1079	1139
09/16/2022 09:30	5919	2018	5441	1079	1134
09/16/2022 09:35	5919	2071	5454	1081	1137
09/16/2022 09:40	5938	2095	5441	1077	1138
09/16/2022 09:45	5940	2121	5439	1077	1138
09/16/2022 09:50	5931	2168	5438	1074	1138
09/16/2022 09:55	5875	2224	5370	1077	1138
09/16/2022 10:00	5920	2333	5295	1076	1138
09/16/2022 10:05	5931	2364	5237	1077	1137
09/16/2022 10:10	5947	2410	5289	1072	1138
09/16/2022 10:15	5876	2430	5313	1074	1137
09/16/2022 10:20	5952	2453	5328	1073	1137
09/16/2022 10:25	5950	2458	5343	1075	1134
09/16/2022 10:30	5971	2481	5352	1076	1138
09/16/2022 10:35	5899	2495	5368	1075	1137
09/16/2022 10:40	5871	2482	5380	1075	1137
09/16/2022 10:45	5965	2511	5408	1076	1134
09/16/2022 10:50	5980	2501	5456	1077	1131
09/16/2022 10:55	5994	2491	5470	1074	1137
09/16/2022 11:00	5958	2497	5291	1076	1136
09/16/2022 11:05	5974	2474	5317	1074	1137
09/16/2022 11:10	5973	2443	5279	1077	1136
09/16/2022 11:15	6003	2405	5288	1073	1136
09/16/2022 11:20	6015	2358	5262	1075	1137
09/16/2022 11:25	5928	2319	5273	1074	1135
09/16/2022 11:30	5922	2285	5264	1076	1135
09/16/2022 11:35	6001	2302	5282	1074	1136
09/16/2022 11:40	5990	2309	5292	1073	1136
09/16/2022 11:45	5883	2263	5265	1073	1135
09/16/2022 11:50	5997	2281	5304	1074	1133
09/16/2022 11:55	5986	2260	5371	1078	1135
09/16/2022 12:00	5980	2219	5413	1076	1137
09/16/2022 12:05	5868	2243	5427	1080	1135
09/16/2022 12:10	5955	2228	5379	1076	1135
09/16/2022 12:15	5969	2234	5389	1078	1131
09/16/2022 12:20	5856	2168	5387	1077	1137
09/16/2022 12:25	5869	2139	5377	1072	1135
09/16/2022 12:30	5879	2104	5347	1075	1130
09/16/2022 12:35	5906	2159	5386	1075	1136
09/16/2022 12:40	5888	2130	5359	1076	1134
09/16/2022 12:45	5901	2146	5394	1075	1136
09/16/2022 12:50	5883	2186	5344	1078	1134
09/16/2022 12:55	5880	2134	5418	1077	1130
09/16/2022 13:00	5918	2185	5403	1073	1135
09/16/2022 13:05	5890	2166	5327	1074	1134
09/16/2022 13:10	5915	2208	5341	1072	1135
09/16/2022 13:15	5925	2173	5367	1073	1134
09/16/2022 13:20	5880	2134	5349	1074	1134
09/16/2022 13:25	5876	2149	5422	1074	1135
09/16/2022 13:30	5872	2151	5390	1072	1135
09/16/2022 13:35	5892	2153	5453	1072	1136
09/16/2022 13:40	5892	2176	5456	1072	1132
09/16/2022 13:45	5919	2171	5435	1070	1132
09/16/2022 13:50	5882	2175	5418	1071	1134
09/16/2022 13:55	5904	2170	5380	1073	1134
09/16/2022 14:00	5884	2147	5373	1073	1134
09/16/2022 14:05	5911	2215	5355	1078	1130
09/16/2022 14:10	5912	2190	5347	1076	1134
09/16/2022 14:15	5916	2205	5351	1072	1133
09/16/2022 14:20	5878	2199	5344	1075	1133
09/16/2022 14:25	5886	2199	5327	1077	1134
09/16/2022 14:30	5866	2216	5366	1074	1132
09/16/2022 14:35	5871	2214	5356	1074	1134
09/16/2022 14:40	5869	2211	5355	1074	1135
09/16/2022 14:45	5878	2195	5388	1072	1136
09/16/2022 14:50	5881	2205	5392	1076	1137
09/16/2022 14:55	5878	2200	5387	1073	1136
09/16/2022 15:00	5863	2176	5325	1075	1134
09/16/2022 15:05	5876	2217	5319	1078	1130
09/16/2022 15:10	5877	2196	5385	1072	1134
09/16/2022 15:15	5874	2211	5340	1071	1132
09/16/2022 15:20	5896	2199	5348	1073	1133
09/16/2022 15:25	5891	2227	5334	1072	1134
09/16/2022 15:30	5883	2213	5354	1073	1135
09/16/2022 15:35	5875	2201	5334	1071	1130
09/16/2022 15:40	5879	2234	5361	1069	1132
09/16/2022 15:45	5893	2209	5357	1071	1134
09/16/2022 15:50	5888	2225	5388	1074	1136
09/16/2022 15:55	5900	2201	5447	1075	1134
09/16/2022 16:00	5903	2203	5524	1076	1136
09/16/2022 16:05	5898	2229	5591	1072	1137
09/16/2022 16:10	5921	2238	5659	1076	1137
09/16/2022 16:15	5919	2235	5695	1071	1137
09/16/2022 16:20	5933	2244	5754	1071	1137
09/16/2022 16:25	5918	2232	5789	1072	1133
09/16/2022 16:30	5928	2212	5811	1070	1138
09/16/2022 16:35	5936	2207	5788	1071	1134
09/16/2022 16:40	5948	2212	5780	1072	1137
09/16/2022 16:45	5935	2200	5824	1072	1134
09/16/2022 16:50	5931	2215	5831	1073	1135
09/16/2022 16:55	5944	2159	5828	1071	1134
09/16/2022 17:00	5945	2195	5834	1074	1136
09/16/2022 17:05	5958	2167	5845	1074	1135
09/16/2022 17:10	5936	2162	5916	1073	1131
09/16/2022 17:15	5950	2143	5942	1072	1135
09/16/2022 17:20	5951	2117	5936	1073	1135
09/16/2022 17:25	5922	2124	5946	1073	1136
09/16/2022 17:30	5974	2093	5950	1074	1135
09/16/2022 17:35	5947	2052	5901	1079	1135
09/16/2022 17:40	5947	2045	5904	1079	1134
09/16/2022 17:45	5951	2021	5940	1076	1136
09/16/2022 17:50	5946	2015	5934	1077	1131
09/16/2022 17:55	5947	1981	6005	1077	1134
09/16/2022 18:00	5953	1960	6063	1077	1129
09/16/2022 18:05	5933	1930	6028	1073	1134
09/16/2022 18:10	5928	1917	6059	1075	1130
09/16/2022 18:15	5936	1885	6085	1078	1130
09/16/2022 18:20	5894	1856	6101	1076	1131
09/16/2022 18:25	5911	1839	6104	1074	1131
09/16/2022 18:30	5895	1836	6063	1075	1135
09/16/2022 18:35	5864	1807	6056	1074	1131
09/16/2022 18:40	5848	1793	6063	1074	1136
09/16/2022 18:45	5874	1790	6052	1073	1135
09/16/2022 18:50	5884	1793	6070	1072	1134
09/16/2022 18:55	5826	1787	6039	1071	1134
09/16/2022 19:00	5838	1763	5997	1072	1136
09/16/2022 19:05	5858	1750	5996	1072	1137
09/16/2022 19:10	5825	1750	5984	1075	1135
09/16/2022 19:15	5831	1715	6076	1076	1140
09/16/2022 19:20	5886	1706	6056	1071	1137
09/16/2022 19:25	5847	1660	6049	1072	1138
09/16/2022 19:30	5852	1666	6071	1075	1133
09/16/2022 19:35	5868	1653	6071	1071	1134
09/16/2022 19:40	5856	1654	6074	1077	1135
09/16/2022 19:45	5874	1630	6054	1072	1135
09/16/2022 19:50	5882	1632	6011	1072	1140
09/16/2022 19:55	5857	1591	6062	1081	1136
09/16/2022 20:00	5844	1577	5909	1076	1139
09/16/2022 20:05	5808	1542	5876	1080	1137
09/16/2022 20:10	5813	1541	5676	1078	1140
09/16/2022 20:15	5781	1528	5559	1079	1141
09/16/2022 20:20	5790	1534	5582	1074	1142
09/16/2022 20:25	5757	1481	5620	1075	1141
09/16/2022 20:30	5745	1447	5633	1077	1142
09/16/2022 20:35	5730	1423	5660	1079	1137
09/16/2022 20:40	5683	1399	5668	1077	1141
09/16/2022 20:45	5712	1392	5718	1075	1142
09/16/2022 20:50	5678	1377	5696	1073	1143
09/16/2022 20:55	5661	1357	5692	1074	1142
09/16/2022 21:00	5633	1333	5588	1074	1142
09/16/2022 21:05	5611	1317	5522	1075	1140
09/16/2022 21:10	5589	1281	5488	1076	1142
09/16/2022 21:15	5555	1247	5481	1074	1142
